id1;id2;lemma1;lemma2;wup;lch;path
bn:03694641n;bn:16220787n;Fruitland_Formation;Mount_Auburn_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:05065493n;bn:00036538n;Csákfalva;friend;0.5;1.0986122886681098;0.16666666666666666
bn:15351340n;bn:17651275n;Sables_et_grès_du_Mans;Prairie_Evaporite_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:01863551n;bn:01508021n;Executions_of_Cossacks_in_Lebedin;4'-Methoxy-α-pyrrolidinopropiophenone;0.375;1.2809338454620642;0.2
bn:17709627n;bn:05666401n;Santa_Maria_Assunta,_Serramazoni;superconductor;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:18353034n;bn:18595961n;Rallier_Channel;Carroll;0.16666666666666666;2.1972245773362196;0.5
bn:13269569n;bn:01113128n;spijkerboor;histrionicotoxin;0.5;1.0986122886681098;0.16666666666666666
bn:18595356n;bn:16221195n;Katsui_Strait;Bluestone_Formation;0.5;1.5040773967762742;0.25
bn:00020380n;bn:00020466n;coefficient_of_elasticity;connoisseur;0.5;0.8109302162163288;0.125
bn:00060709n;bn:20033470n;parliamentarian;Pritzwalk;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16280529n;bn:16441770n;Lecompton_Formation;Gray_Sandstone_Group;0.16666666666666666;2.1972245773362196;0.5
bn:14973265n;bn:17387499n;Juchipila_Formation;Rafah_Border_Crossing;0.3333333333333333;1.5040773967762742;0.25
bn:03546218n;bn:06947049n;Zorah;Laguna_Leche;0.16666666666666666;2.1972245773362196;0.5
bn:07518407n;bn:00031048n;Tsing_Fai_Tong;newcomer;0.5;1.0986122886681098;0.16666666666666666
bn:01420378n;bn:02077336n;phototaxis;Fordington,_Dorset;0.5;1.0986122886681098;0.16666666666666666
bn:00051820n;bn:16320162n;loess;Fort_Payne_Chert;0.5;1.0986122886681098;0.16666666666666666
bn:04781078n;bn:00032322n;salivation;expert;0.5;1.5040773967762742;0.25
bn:00954640n;bn:14978850n;Walden_inversion;Lunz_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:16200249n;bn:03217352n;Eli_Formation;Precast_concrete;0.5;1.5040773967762742;0.25
bn:15008538n;bn:02396805n;Hillsborough_River_Formation;polytrope;0.5;1.0986122886681098;0.16666666666666666
bn:11814144n;bn:16405374n;Dilucu_Border_Crossing;Cuchillo_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:05438192n;bn:00010734n;titanium_sulfides;bit;0.5;1.0986122886681098;0.16666666666666666
bn:15656641n;bn:00875521n;Palnatokes_Bjerg_Formation;Linköping_Bloodbath;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:02935064n;bn:00798363n;Magnesium_(medical_use);Hockley,_West_Midlands;0.5;1.0986122886681098;0.16666666666666666
bn:16084281n;bn:00061261n;Todilto_Formation;peen;0.3333333333333333;1.5040773967762742;0.25
bn:03742885n;bn:03068698n;Lake_Saltonstall_(Massachusetts);Tyrosine_phosphorylation;0.5;1.0986122886681098;0.16666666666666666
bn:25675560n;bn:00150313n;Bredereck_synthesis;Fragmentation_(cell_biology);0.5;1.5040773967762742;0.25
bn:16298908n;bn:00342402n;Cherryville_Shale;KPR;0.5714285714285714;1.2809338454620642;0.2
bn:15191945n;bn:15086117n;Hangenberg-Kalk;Churchill_River_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:00028626n;bn:17623600n;draw;Trinidadians_and_Tobagonians;0.6;1.2809338454620642;0.2
bn:15200430n;bn:04274647n;Oberhofer_Formation;Gokumon;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:17555400n;bn:08766057n;Adamantyl-THPINACA;Putkolan_pamaus;0.5;1.2809338454620642;0.2
bn:13864026n;bn:26181353n;Forest_Hollow_Beds;Cell_proliferation;0.5;1.0986122886681098;0.16666666666666666
bn:01500366n;bn:00079086n;Hepatorenal_syndrome;unilateralist;0.5;1.0986122886681098;0.16666666666666666
bn:21427000n;bn:06577081n;Migration_(ecology);Monniken_en_nonnen;0.5;1.0986122886681098;0.16666666666666666
bn:23772177n;bn:01353300n;Petroleum_ether;Point_Loma_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:16273043n;bn:00075678n;North_Hill_Group;symphysis;0.5;1.0986122886681098;0.16666666666666666
bn:05526903n;bn:06526393n;waste_product;Temple_of_Hercules_Pompeianus;0.5;1.0986122886681098;0.16666666666666666
bn:20033449n;bn:11278849n;Calau;Zúbra_(dolina);0.16666666666666666;2.1972245773362196;0.5
bn:15479016n;bn:01498377n;Spring_Quarry_Limestone;Aachen_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:06891704n;bn:16664686n;Ponta_Barro_Bóbó;Kojarena_Sandstone;0.16666666666666666;2.1972245773362196;0.5
bn:16979502n;bn:00199519n;Forest_Hill_Formation;Beheading_of_Ghulam_Nabi;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:26520043n;bn:09256850n;Persulfidation;Fagridalur_í_Vopnafirði;0.5;1.0986122886681098;0.16666666666666666
bn:00062976n;bn:14635589n;pleaser;Death_by_coconut;0.42857142857142855;1.2809338454620642;0.2
bn:03774124n;bn:00064636n;polyimide;profiteer;0.5;0.8109302162163288;0.125
bn:14378014n;bn:16975651n;Pays_d'Yveline;Byron_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:00019762n;bn:16515760n;client;Capital_punishment_in_Luxembourg;0.375;1.0986122886681098;0.16666666666666666
bn:03199482n;bn:00001215n;Kaibab_Limestone;acute_renal_failure;0.5;1.0986122886681098;0.16666666666666666
bn:06814196n;bn:14970913n;Pindó_Mirï;Rossfeld_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:01886022n;bn:16220043n;Sainshand_Svita;Poul_Creek_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:15351446n;bn:16204074n;Craie_de_Sens;Gaikema_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:01033485n;bn:01607774n;Glycerolysis;Household_chemicals;0.3333333333333333;1.5040773967762742;0.25
bn:05531034n;bn:00068213n;Gasometerexplosion_in_Neunkirchen_(Saar);romper;0.5714285714285714;1.2809338454620642;0.2
bn:01596943n;bn:06803309n;Conditioned_taste_aversion;Gaviões_(Silva_Jardim);0.5;1.0986122886681098;0.16666666666666666
bn:05161108n;bn:00020061n;Hartsalz;clumsy_person;0.5;1.0986122886681098;0.16666666666666666
